PlayerID,40yd,Bench,VertJ,BroadJ,3Cone,Shuttle,Wonderlic
2442,5.42,28,25,103,7.57,4.69,37
2443,5.24,26,23,105,7.59,4.77,14
2444,5.37,31,32,99,7.93,4.81,13
2445,5.48,24,30,96,7.6,4.63,13
2446,5.35,23,25,98,7.86,4.55,15
2447,5.47,26,32,97,7.85,4.46,13
2448,5.46,28,32,103,7.68,4.55,25
2450,5.5,25,32,100,7.59,4.43,13
2451,5.29,20,28,105,7.92,4.71,11
2452,5.46,30,33,97,7.93,4.71,17
2453,5.33,27,32,97,7.65,4.52,20
2455,5.27,30,23,104,7.67,4.58,10
2456,5.06,29,38,116,7,4.44,4
2457,4.94,24,34,118,7.1,4.41,4
2458,4.83,27,33.5,114,7.25,4.51,14
2460,5.08,23,30,114,7.03,4.28,4
2461,5.06,22,29,114,7.28,4.53,4
2462,4.91,27,29,118,7.1,4.47,22
2463,4.82,26,28,117,7.43,4.31,13
2464,4.91,23,38,114,7.14,4.61,4
2465,4.69,22,32,117,7.1,4.25,13
2466,4.91,17,33,111,7.02,4.22,29
2467,4.69,21,30,111,7.1,4.46,9
2468,4.81,15,39,123,7.18,4.34,19
2469,4.61,11,31,124,6.85,4.43,9
2470,4.62,10,38,119,6.98,4.38,21
2471,4.54,15,32,117,7.1,4.18,12
2472,4.59,13,32,117,6.79,4.17,10
2473,4.64,20,32,122,6.85,4.44,14
2474,4.56,14,41,122,6.81,4.16,9
2475,4.78,19,35,121,7.23,4.04,4
2476,4.81,22,38,116,6.93,4.42,10
2477,4.62,12,36,117,6.7,4.39,17
2478,4.67,14,31,121,7.16,4.39,4
2479,4.77,16,40,118,6.87,4.36,24
2480,4.47,12,35,118,6.91,4.37,4
2481,4.88,22,25,107,7.08,4.62,22
2482,4.68,25,32,114,7.3,4.6,24
2483,4.84,21,31,110,7.38,4.26,20
2485,4.59,22,28.5,112,6.88,4.24,4
2486,5.43,30,25,102,7.52,4.71,13
2487,4.55,16,38,123,6.98,4.21,4
2488,5.09,24,28,113,7.09,4.15,37
2490,4.84,20,33,113,7.04,4.36,24
2495,4.53,15,40,121,6.95,4.27,20
2496,4.45,21,36.5,115,7.03,4.29,4
2497,4.73,23,37,119,7.15,4.45,6
2498,4.72,18,34,112,7,4.46,23
2499,4.71,25,31,110,6.97,4.26,14
2500,4.73,9,38,118,7.05,4.28,22
2501,4.68,11,37,115,7.11,4.47,4
2502,4.46,9,35,116,7.12,4.15,19
2503,4.56,10,35.5,122,6.89,4.13,18
2504,4.48,15,33,118,6.93,4.08,24
2505,4.65,17,33,126,6.83,4.16,9
2506,4.71,14,34,119,7.11,4.46,9
2507,4.66,14,32,116,6.78,4.11,7
2508,4.86,22,31,114,7.18,4.2,17
2509,4.91,16,28,112,7.25,4.1,17
2510,5.02,19,33,113,7.22,4.45,30
2511,4.78,24,38,114,6.98,4.13,20
2512,4.86,17,32,111,7.26,4.58,11
2513,4.81,17,32,118,7.01,4.46,13
2514,5.27,24,32,99,7.53,4.68,13
2515,5.22,31,25,100,7.64,4.42,23
2516,5.51,31,29,99,7.79,4.84,14
2517,5.49,28,29,102,7.98,4.57,21
2518,5.27,26,33,102,7.77,4.63,25
2520,5.44,22,28,96,7.85,4.4,30
2521,5.48,26,27,105,7.96,4.67,25
2522,5.51,22,30,105,7.61,4.52,21
2523,5.42,31,25,105,7.56,4.71,20
2525,5.3,23,30,95,7.89,4.84,6
2526,5.27,24,23,102,7.74,4.45,19
2527,5.48,25,32,99,7.51,4.82,7
2530,5.48,26,23,97,7.62,4.47,26
2531,4.9,19,28,115,7.11,4.49,22
2532,5.03,28,34,110,6.98,4.5,5
2533,5.08,19,35,109,7.33,4.43,13
2534,5.06,21,35,116,7.04,4.55,25
2535,5.02,19,35,115,7.11,4.25,17
2536,4.86,17,35,112,7.3,4.25,4
2537,4.59,25,37.5,110,6.94,4.28,32
2538,4.89,21,32,118,7.12,4.56,22
2539,4.89,17,35,114,7.04,4.39,10
2540,4.93,23,36,118,7.01,4.29,24
2541,4.88,28,37,113,7.35,4.19,16
2542,4.67,23,39,112,6.88,4.31,4
2543,4.89,21,30.5,119,7.22,4.09,12
2544,4.92,27,39,121,7.16,4.32,20
2545,4.82,20,32,119,6.89,4.49,5
2546,4.75,24,31,116,7.07,4.15,25
2547,5,18,39,116,6.83,4.23,10
2548,4.85,17,39,113,7.29,4.24,10
2549,4.69,19,37,116,6.97,4.3,15
2550,4.76,25,37,117,7.02,4.11,4
2551,4.9,25,32,114,7.18,4.22,15
2552,4.68,22,31,109,7.16,4.13,9
2553,4.85,17,32,115,7.23,4.42,11
2554,4.9,25,39,108,7.32,4.1,21
2555,4.95,22,32,109,6.98,4.31,4
2556,4.9,19,39,109,6.85,4.28,4
2558,4.59,14,41,117,7.11,4.19,6
2559,4.71,12,41,124,6.83,4.22,24
2560,4.69,16,32,123,7.14,4.12,21
2561,4.61,17,37,118,7.09,3.94,19
2562,4.69,20,31,123,7.21,4,22
2563,4.74,19,36,115,6.79,4.38,12
2564,4.47,11,36,125,7.04,4.04,22
2565,4.76,17,32,117,6.8,4.16,4
2566,4.5,14,37.5,124,7.12,4.16,12
2567,4.76,18,25,110,7.13,4.31,14
2568,4.72,26,34,111,7.22,4.55,14
2570,4.91,26,32,111,7.22,4.62,4
2571,4.85,19,37,108,7.36,4.26,21
2572,4.77,19,38,117,7.06,4.25,4
2573,4.59,13,34,119,6.99,4.17,11
2574,4.75,25,38,115,7.27,4.23,18
2575,5,18,29,116,7.16,4.28,30
2586,4.89,17,33,105,7.14,4.37,19
2587,4.72,13,40,127,6.97,4.25,4
2588,4.62,15,38,120,6.69,4.07,16
2589,4.64,17,34.5,123,7.03,4.33,11
2590,4.71,15,36,122,7.01,4.47,10
2591,4.73,13,41,124,6.79,4.01,12
2592,5.03,21,36,115,6.99,4.32,17
2593,4.8,23,28.5,112,7.06,4.4,8
2594,4.76,17,30,114,7.04,4.48,16
2595,4.84,23,30,112,7.35,4.22,29
2596,5.29,28,30,99,7.68,4.8,7
2598,5.43,26,32,97,7.92,4.63,40
2599,5.47,30,33,105,7.98,4.62,25
2600,5.48,21,24,101,7.54,4.62,24
2601,5.24,21,24,101,7.95,4.54,22
2603,4.84,27,30,114,7.44,4.67,4
2604,4.98,29,34,118,7.08,4.23,5
2605,4.95,19,38,111,7.39,4.28,9
2606,4.82,20,34,108,7.24,4.46,20
2607,4.95,19,38,109,6.96,4.16,20
2608,4.74,22,35,111,7.09,4.32,4
2611,4.94,26,39,120,7.33,4.5,25
2612,4.73,22,33,114,7.03,4.12,29
2613,4.88,21,31,112,7.09,4.53,22
2614,4.98,22,37,112,7.17,4.23,4
2615,5,18,31,110,6.99,4.43,19
2616,4.61,23,30.5,113,6.87,4.19,9
2617,4.86,19,36,113,6.85,4.16,22
2618,4.78,26,32,110,7.04,4.31,21
2619,4.9,19,38,113,6.97,4.44,9
2620,4.68,12,31,116,6.83,4.03,12
2621,4.61,16,31,121,6.93,4.25,25
2622,4.53,10,34,123,7.02,4,6
2623,4.53,18,35,121,7.02,4.05,9
2624,4.77,22,40,121,6.93,4.08,4
2625,4.68,19,34,123,6.98,4.05,22
2626,4.64,13,32,124,6.87,3.97,4
2627,4.75,17,31,121,6.77,4.22,29
2628,4.53,18,37,117,6.96,4.17,10
2629,4.56,19,34,115,7.15,4.09,23
2630,4.69,17,34,125,6.92,4.18,13
2631,4.62,15,34,118,7.22,4.39,23
2632,4.74,11,31,123,7.17,4.43,16
2633,4.75,18,40,119,6.92,4.43,10
2634,4.89,20,26,111,6.91,4.24,9
2635,5.09,23,33,99,7.37,4.72,18
2636,5.37,29,31,105,7.79,4.35,16
2637,5.15,24,32,108,7.43,4.54,15
2638,5.37,27,30,105,7.75,4.38,4
2639,5.15,24,24,101,7.57,4.51,6
2640,4.78,28,30,111,6.87,4.37,7
2641,4.54,11,37,121,6.76,4.43,10
2644,4.96,15,37,106,7.03,4.11,20
2647,4.58,22,36,123,6.98,4.4,4
2648,4.76,13,32,115,6.93,4.47,4
2649,4.72,22,35,119,6.78,4.39,22
2652,4.76,13,39,117,7.15,4.36,11
2654,4.58,19,38,116,7.16,4.48,4
2655,4.94,22,35,108,7.16,4.24,4
2656,4.75,18,30,108,7.3,4.2,4
2658,4.85,19,36,109,7.05,4.15,8
2659,4.77,13,41,114,6.68,4.31,18
2660,4.55,16,38,120,6.76,4.39,23
2662,4.59,17,41,117,7.04,4.29,6
2663,4.72,17,34,120,7.11,4.37,15
2664,4.71,17,38,123,7.15,4.45,8
2668,4.78,20,28,115,7.08,4.52,14
2669,4.85,16,30,115,7.1,4.17,23
2671,5.37,27,23,95,7.77,4.63,15
2672,5.34,23,26,101,7.49,4.8,12
2673,5.37,21,28,104,7.74,4.5,13
2674,5.28,27,24,97,7.57,4.48,26
2678,5.43,29,28,99,7.88,4.85,7
2679,5.37,25,29,100,7.97,4.81,10
2681,5.45,26,25,96,7.71,4.58,23
2682,4.88,21,34,118,7.22,4.2,18
2683,4.98,19,38,108,7.13,4.55,4
2684,5.08,29,31,113,7.39,4.52,24
2685,4.8,19,36,117,7.13,4.38,12
2689,4.69,23,35,113,6.98,4.48,21
2690,4.73,20,29,114,7.14,4.54,4
2692,4.76,24,36,118,6.97,4.21,21
2693,4.98,22,32,115,6.85,4.34,13
2694,4.82,22,29,120,7.18,4.14,15
2695,4.78,25,37,109,6.96,4.54,21
2696,4.93,21,31,118,7,4.08,17
2698,4.85,22,30.5,113,7.22,4.37,7
2700,4.93,22,39,110,7.02,4.43,18
2701,4.89,19,35,109,7.17,4.26,17
2703,4.47,13,37,117,7.06,4.27,19
2704,4.72,9,38,121,6.98,4.08,25
2705,4.61,18,39,119,6.83,4.09,4
2706,4.46,9,41,125,7.01,4.2,4
2707,4.46,13,33.5,120,6.88,4.35,16
2708,4.64,8,39,119,7.06,4.31,25
2709,4.77,13,35,124,7.08,4.34,8
2710,4.74,13,41,117,7.19,4.08,4
2711,4.66,21,37,117,6.77,4.11,23
2712,4.68,11,38,118,6.86,4.08,13
2713,4.71,17,33,119,6.87,4.14,15
2714,4.69,20,35,118,7.05,4.37,4
2715,4.59,15,36,121,6.87,4.31,23
2716,4.77,13,32,114,6.84,4.3,20
2717,4.5,9,37,118,6.88,4.39,4
2718,5.38,31,29,100,7.63,4.76,7
2719,5.32,31,24,101,7.71,4.7,21
2720,5.28,26,31,105,7.56,4.59,19
2724,4.59,21,31,115,6.89,4.09,4
2726,4.78,19,32,116,6.81,4.21,4
2727,4.88,16,33,114,6.96,4.18,21
2729,4.56,17,33,126,6.8,4.13,8
2730,4.48,10,40,118,6.96,4.3,4
2731,4.55,13,34,122,6.66,4.22,23
2732,4.54,11,39,124,6.78,4.01,5
2735,4.95,19,37,112,6.95,4.56,14
2738,5.26,30,32,102,7.83,4.42,22
2739,5.52,30,28,102,7.73,4.61,11
2740,5.24,31,23,98,7.87,4.83,14
2746,5.28,23,30,104,7.76,4.66,5
2748,4.94,24,38,113,7.1,4.43,4
2749,5.08,24,36,118,7.23,4.48,4
2750,5.04,17,36,110,7.39,4.37,14
2751,4.85,21,30,108,7.28,4.32,5
2752,5.04,24,35,110,7.18,4.47,8
2753,4.91,24,35,109,7.33,4.25,4
2755,4.98,22,38,118,7.28,4.5,4
2756,4.71,17,30,110,7.2,4.36,4
2757,4.98,25,31,118,7.32,4.2,25
2759,4.92,20,36,115,7.05,4.13,23
2760,4.91,19,36,112,7.02,4.35,6
2762,4.73,16,29,114,7.09,4.52,10
2763,4.78,20,35,116,6.94,4.45,24
2765,4.86,19,29,108,6.93,4.12,17
2766,4.97,25,34,113,6.94,4.14,23
2767,4.67,12,38,122,6.95,4.08,4
2768,4.62,18,31,122,6.63,4.34,4
2769,4.56,14,35,119,7.03,4.1,4
2770,4.37,11,34.5,116,6.7,4.19,7
2771,4.53,17,41,118,6.99,4.02,13
2773,4.82,17,39,116,7.21,4.26,18
2774,4.8,14,40,115,6.95,3.94,13
2777,4.69,17,34,116,6.67,4.27,8
2778,4.63,14,37,121,7.07,3.98,19
2779,4.54,20,33,116,7.01,3.93,23
2781,4.77,21,29,109,7.24,4.25,18
2783,5.37,29,30,108,7.82,4.4,13
2784,5.14,33,27,102,7.56,4.83,25
2785,5.26,26,25,101,7.36,4.66,4
2786,5.36,25,34,105,7.62,4.58,13
2787,4.87,19,36,117,7.21,4.5,18
2790,4.67,10,36,115,6.95,4.14,14
2796,4.47,16,36.5,122,7.02,4.33,4
2803,4.73,10,32,123,7.13,4.43,13
2804,4.72,18,33,124,6.74,4.3,25
2806,4.63,17,39,122,6.84,4.15,16
2807,4.62,11,34,114,7.07,4.2,20
2811,4.78,18,37,110,7.18,4.24,15
2817,5.31,29,25,97,7.84,4.82,9
2825,5.43,25,31,101,7.52,4.66,22
2830,5.09,25,31,109,7.07,4.43,7
2831,4.96,27,29,117,7.2,4.66,19
2832,5.06,21,37,118,7.09,4.68,4
2833,4.86,21,38,115,6.98,4.58,20
2834,4.99,21,35,118,7.3,4.38,11
2842,4.71,20,35,109,7.02,4.47,21
2846,4.57,11,38,118,6.91,4.05,5
2847,4.6,15,39,122,6.64,4.14,12
2848,4.69,14,36,118,7.11,4.35,23
2849,4.49,11,35,124,6.64,4.1,17
2851,4.47,8,33,123,6.89,4,19
2852,4.77,18,37,118,6.95,4.01,4
2853,4.47,10,31,122,6.78,4.3,20
2854,4.55,11,31,118,6.96,4.08,4
2856,4.63,20,31,116,7.19,4.08,4
2857,4.79,17,35,126,7.07,4.2,7
2859,4.78,17,31,121,6.82,4.18,12
2860,4.71,21,29,109,7.26,4.45,16
2861,4.94,18,33,109,6.95,4.52,11
2862,4.67,21,30,107,7.14,4.41,4
2863,4.8,22,29,104,7.27,4.62,4
2864,5.21,31,25,103,7.46,4.66,4
2865,5.17,33,26,98,7.79,4.77,4
2866,5.33,33,27,104,7.51,4.65,4
2867,5.27,28,26,102,7.51,4.44,4
2868,5.16,33,25,105,7.59,4.47,18
2869,5.28,33,30,101,7.44,4.83,22
2870,5.39,33,29,101,7.56,4.4,9
2871,4.52,13,36,114,6.84,4.37,14
2872,5.01,15,28,103,6.96,4.07,38
2873,4.56,13,31,120,6.83,4.43,4
2876,4.93,20,35,111,7.36,4.39,18
2877,4.56,18,34,119,6.67,4.39,11
2880,4.72,8,36,114,7.11,4.25,18
2881,4.73,11,32,122,7.11,4.21,6
2882,4.6,8,39,122,6.93,4.22,4
2890,5.3,25,33,100,7.72,4.79,19
2894,5.3,27,23,99,7.82,4.4,17
2896,5.5,25,29,105,7.97,4.68,20
2904,5.09,17,28,115,7.08,4.25,15
2909,4.97,26,35,114,6.9,4.24,20
2911,4.84,17,31,117,7.09,4.38,24
2914,4.86,21,38,116,7.07,4.23,9
2917,4.9,19,36,111,7.23,4.21,23
2918,5,18,32,110,7.1,4.4,19
2919,4.69,9,33,117,6.8,4.09,4
2920,4.66,13,31,115,7.07,4.21,21
2921,4.47,16,35,120,6.87,4.07,9
2923,4.56,11,38,120,6.66,4.39,16
2924,4.74,20,36,125,7.1,4.4,4
2927,4.74,11,39,123,6.67,4.38,21
2928,4.6,9,36,118,6.72,3.99,8
2929,4.73,12,32,119,7.23,4.2,19
2930,4.47,16,37,119,6.78,3.96,20
2931,4.52,13,39,118,6.76,4.26,14
2932,4.53,20,31,120,6.76,4.27,19
2933,4.94,26,35,114,6.95,4.6,4
2934,4.74,25,27,104,6.96,4.39,11
2935,4.74,19,34,108,7.29,4.45,6
2936,4.94,24,31,113,7.07,4.41,10
2937,5.2,28,25,100,7.5,4.61,22
2938,5.32,25,29,108,7.72,4.37,6
2939,5.27,33,34,108,7.71,4.71,4
2942,4.64,14,40,112,6.95,4.15,21
2943,4.85,27,29,111,7.3,4.14,16
2947,4.49,15,34,115,6.86,4.36,8
2951,4.48,14,39,122,6.98,4.12,21
2956,4.86,22,28,118,7.35,4.19,13
2960,5.37,27,30,102,7.53,4.39,8
2961,5.22,21,33,102,7.94,4.83,5
2962,5.41,22,25,99,7.95,4.43,23
2964,5.4,23,29,95,7.69,4.82,15
2965,5.32,27,32,97,7.67,4.61,13
2967,5.09,26,29,109,7.4,4.37,16
2971,5.05,27,38,116,7.07,4.55,6
2973,4.86,19,29,117,7.03,4.5,18
2977,4.88,16,32,116,7.01,4.28,17
2980,4.5,12,36,124,6.98,4.43,14
2981,4.7,14,31,120,6.83,4.27,5
2982,4.68,18,35,121,7.11,4.4,6
2985,4.59,15,35,121,6.93,4.14,4
2986,4.75,13,37,125,6.79,4.04,17
2988,4.71,10,31,115,6.61,3.99,17
2989,4.61,17,31,121,6.99,4.21,25
2993,4.82,17,32,107,7.16,4.31,6
2994,4.9,21,30,113,7.22,4.48,4
2995,4.87,25,32,107,6.94,4.66,24
2996,4.67,18,34,113,7.29,4.45,7
2997,4.85,20,34,110,6.98,4.5,4
2998,4.7,25,32,108,7.02,4.63,14
2999,5.37,25,30,98,7.44,4.54,10
3000,5.18,33,29,104,7.41,4.41,4
3004,4.56,23,32,115,7,4.4,12
3012,4.8,21,35,111,7,4.52,7
3013,4.79,24,32,114,7.07,4.26,13
3016,5.28,22,33,100,7.86,4.79,4
3019,5,19,34,108,7.31,4.62,20
3022,4.8,17,34,117,7.39,4.29,4
3028,4.97,19,34,110,6.91,4.52,10
3039,4.86,21,38,113,6.9,4.49,4
3042,4.66,18,35,116,6.69,4,8
3046,4.62,12,36,120,6.86,3.98,24
3047,4.7,18,33,123,6.86,4.03,20
3048,4.54,10,34,116,6.71,4.26,12
3049,4.58,16,40,122,6.78,4.38,14
3050,4.78,17,36,122,6.92,4.35,4
3051,4.73,21,32,112,6.96,4.37,8
3052,4.65,22,31,111,7.03,4.3,18
3053,4.89,26,35,107,6.9,4.65,20
3054,4.89,21,31,111,6.87,4.34,9
3055,4.65,24,26,105,7.13,4.34,4
3057,5.19,30,27,107,7.79,4.82,22
3058,4.73,21,26,112,6.87,4.42,5
3061,4.76,16,32,118,6.89,4.49,8
3063,4.81,17,32,111,7.18,4.22,13
3070,4.58,12,31,123,6.78,4.27,11
3071,4.7,9,38,117,6.68,4.2,13
3072,4.48,16,34,114,6.81,4.38,4
3073,4.6,14,32,116,6.98,4.12,4
3081,5.43,29,33,104,7.8,4.62,26
3082,4.95,29,37,114,7.14,4.33,14
3092,4.93,25,30,109,6.86,4.46,16
3094,4.8,20,30,114,6.92,4.53,12
3095,4.66,16,36,122,6.75,4.4,4
3098,4.6,17,41,117,7.07,4.33,12
3099,4.54,20,35,115,7.18,4.19,10
3104,4.48,10,31,124,7.07,4.33,12
3105,4.77,11,39,119,6.69,4.44,4
3108,4.76,15,39,121,6.87,3.95,4
3113,5.19,25,33,104,7.81,4.45,13
3114,5.4,29,34,106,7.43,4.68,4
3115,5.26,26,32,108,7.48,4.56,23
3122,4.88,17,36,108,7.36,4.58,10
3125,5.51,31,23,100,7.58,4.44,17
3128,4.86,20,38,110,7.38,4.24,13
3129,4.85,26,28,114,6.97,4.25,6
3139,4.49,8,38,123,6.91,4.11,4
3143,4.53,17,40,120,6.98,3.93,10
3144,4.79,18,30,106,7.02,4.52,20
3146,4.93,16,34,110,7.12,4.41,11
3148,5.31,29,28,100,7.43,4.38,4
3149,5.36,25,31,101,7.35,4.63,11
3150,5.03,23,31,113,6.94,4.51,30
3154,4.52,14,40,122,6.91,4.3,18
3155,4.76,11,31,122,7.13,4.1,17
3156,4.73,8,39,117,6.73,4.33,5
3169,4.7,16,30,112,7.13,4.47,11
3170,4.76,16,37,109,7.22,4.17,5
3171,4.52,8,40,123,6.67,3.94,10
3172,4.51,17,40,119,7.1,4.04,4
3174,4.84,24,29,104,7.35,4.58,27
3177,5.3,22,34,98,7.45,4.83,9
3178,5.38,23,26,99,7.54,4.4,19
3182,4.64,10,37,121,6.84,4.47,4
3183,4.49,14,34,125,7.09,4.2,7
3189,5.37,25,23,102,7.87,4.65,24
3201,4.77,17,30,117,6.97,4.2,10
3204,4.72,19,32,124,6.98,4.2,15
3206,4.93,18,30,103,7.16,4.47,13
3207,4.71,21,33,113,7.32,4.26,13
3208,5.2,31,29,100,7.65,4.68,5
3209,5.39,27,29,96,7.43,4.59,5
3210,5.1,22,26,106,7.63,4.42,10
3211,5.35,24,30,101,7.39,4.77,8
3212,5.34,32,27,103,7.41,4.64,15
3213,5.26,28,31,98,7.71,4.45,7
3214,5.3,23,26,104,7.37,4.82,16
3215,4.53,17,40,124,6.75,4.38,4
3216,4.62,10,32,118,6.7,4.1,12
3220,4.81,24,34,117,7.21,4.21,14
3228,4.53,19,31,117,7.12,4.02,5
3229,4.65,18,40,113,7.13,4.03,9
3230,5.18,22,33,106,7.69,4.53,11
3231,5.25,24,30,98,7.43,4.81,12
3232,5.27,26,31,104,7.59,4.72,21
3233,4.5,16,36,115,6.73,4.44,10
3235,5.02,18,28,110,7.2,4.11,9
3241,4.72,23,29,113,7.1,4.32,16
3242,4.94,19,31,108,7.03,4.45,4
3243,4.52,12,38,118,6.88,4.03,8
3248,4.88,21,31,106,6.89,4.73,17
3249,5.11,22,32,107,7.77,4.81,16
3250,5.25,24,26,100,7.81,4.8,13
3253,5,21,29,114,7.13,4.22,5
3262,4.73,16,35,117,6.89,4.28,5
3263,4.66,13,41,117,6.68,4.29,4
3264,5.25,25,25,104,7.34,4.33,4
3266,5.08,27,31,109,7.07,4.32,16
3267,4.74,26,39,111,6.88,4.35,15
3268,4.72,18,34,114,7.05,4.47,8
3269,4.76,18,32,112,6.92,4.42,4
3270,4.47,11,37,123,7.11,4.1,18
3272,5.22,29,28,102,7.33,4.57,4
3277,4.75,26,30,108,6.85,4.45,4
3279,4.57,16,41,121,7.09,4.36,4
3283,5.28,27,32,98,7.76,4.43,4
3284,4.55,17,36.5,117,6.82,4.09,25
3285,4.73,11,40,117,6.93,4.08,6
3286,5.27,30,24,104,7.77,4.59,19
3287,4.66,20,32,116,7.12,4.34,23
3288,4.72,22,37,118,7.14,4.34,25
3289,5,15,38,111,7.28,4.2,19
3290,5.22,27,31,103,7.69,4.87,15
3291,4.8,18,35,118,6.8,4.52,6
3292,5.11,31,33,100,7.68,4.41,11
3293,4.53,21,31,121,7.17,4.11,4
3294,4.81,18,36,114,6.88,4.48,4
3295,4.54,20,33,122,6.97,4.14,21
3296,5.31,27,29,102,7.81,4.82,23
3297,4.67,10,35.5,115,6.85,4.27,5
3298,4.72,10,34,117,7.1,4.35,9
3299,5.12,30,29,100,7.57,4.45,9
3300,4.81,18,37,118,7.19,4.21,9
3301,5.01,20,28,117,7.04,4.68,22
3302,4.73,14,39,114,7.15,4.32,4
3303,5.25,32,26,102,7.8,4.71,16
3304,4.93,25,30,116,7.33,4.39,4
3305,5.49,20,32,99,7.98,4.77,6
3306,5.33,20,31,97,7.84,4.86,9
3307,4.84,21,36,118,6.93,4.58,7
3308,4.77,19,34,110,7,4.28,15
3309,4.7,22,37,120,7.04,4.07,4
3310,4.6,14,31,125,6.91,4.15,20
3311,4.57,9,39,118,6.98,4.11,16
3312,5.46,28,27,99,7.75,4.85,12
3313,4.42,15,38,128,6.98,4.02,19
3314,5.45,21,31,95,7.77,4.52,29
3315,5.39,25,25,102,7.69,4.63,19
3316,4.66,17,33,117,7.18,4.29,4
3317,5.04,18,38,116,7.26,4.34,12
3318,4.52,11,39,123,6.74,4.39,4
3319,4.87,22,34,108,6.93,4.55,8
3320,4.66,21,32,115,7.2,4.1,22
3321,5.28,27,24,96,7.63,4.89,25
3322,4.95,25,35,110,7.33,4.29,14
3323,4.81,23,34,114,6.79,4.46,10
3324,4.96,24,39,115,7.32,4.42,9
3325,5.19,25,33,100,7.58,4.7,8
3326,4.72,17,32,116,7.03,4.22,14
3327,5.06,24,33,113,7.14,4.14,24
3328,5.06,25,27,110,6.87,4.42,28
3329,4.6,17,34,120,6.83,4.19,9
3330,4.48,17,40,115,7.01,4.22,4
3331,4.88,19,29,116,7.23,4.2,6
3332,4.57,21,39,113,6.81,4.24,13
3333,5.43,26,33,99,7.76,4.86,15
3334,4.71,19,30,118,7.32,4.47,22
3335,4.68,9,41,118,7.03,4.21,5
3336,4.65,11,35,122,6.97,4.4,6
3337,4.77,11,36,121,7.22,4.2,24
3338,4.62,13,36,126,6.89,4.23,13
3339,4.68,12,41,120,7.06,4.31,4
3340,4.48,20,31.5,117,7.08,3.96,12
3341,4.74,8,41,116,6.78,4.34,13
3342,5.31,24,33,106,7.8,4.65,4
3343,4.64,16,41,116,6.86,4.29,4
3344,4.52,14,34,122,6.79,4.42,19
3345,4.41,10,33.5,120,7.02,4.13,8
3346,4.94,16,37,117,7.18,4.12,22
3347,4.81,28,36,112,7.38,4.41,15
3348,4.84,24,28,110,7.32,4.46,20
3349,4.57,12,41.5,122,6.82,4.46,10
3350,4.69,18,37.5,115,7.02,4.34,4
3351,4.82,22,32,118,6.94,4.36,4
3352,5.05,25,35,116,7.02,4.6,17
3353,4.63,21,37,115,7.21,4.27,14
3354,5.38,30,26,102,7.9,4.7,13
3355,4.58,12,36,115,6.66,3.99,10
3356,5.09,23,33,104,7.14,4.35,19
3357,5.03,29,25.5,100,7.35,4.41,4
3358,5.44,25,25,99,7.67,4.53,28
3359,4.64,18,38,121,6.81,4.43,4
3360,5.22,26,32,100,7.74,4.55,12
3361,4.83,16,31,109,7.17,4.42,4
3362,5.29,24,32,105,7.68,4.61,11
3363,5.38,28,31,107,7.82,4.76,19
3364,4.86,24,35,109,7.36,4.18,7
3365,4.86,25,33,117,6.94,4.1,4
3366,5.24,21,28,97,7.81,4.78,25
3367,4.82,22,32,109,6.92,4.18,29
3368,4.72,18,31,125,6.86,4.21,19
3369,4.84,27,31,122,6.96,4.31,22
3370,4.78,22,37,113,7.3,4.31,25
3371,4.95,16,32,109,7.27,4.28,4
3372,5.05,15,34,113,7.05,4.12,16
3373,4.9,19,29,111,7.33,4.16,18
3374,4.63,10,33,124,7.17,3.96,7
3375,4.76,15,32,123,6.86,4.23,22
3376,5.19,21,30,101,7.44,4.57,15
3377,5.34,28,29,104,7.37,4.49,14
3378,5.03,22,31,117,7.11,4.22,14
3379,4.51,10,34,124,6.95,4.01,4
3380,4.8,22,29,117,6.83,4.28,11
3381,4.57,16,41,119,6.71,4.3,7
3382,4.92,24,36,105,7.31,4.35,23
3383,5.19,28,31,103,7.34,4.35,22
3384,4.79,18,35,115,7.18,4.15,4
3385,4.83,16,35.5,104,7.33,4.12,18
3386,5.39,30,31,95,7.89,4.41,20
3387,5.31,29,31,99,7.91,4.84,21
3388,4.74,9,31,116,7.1,4.05,5
3389,4.49,9,33,116,6.73,4.29,14
3390,4.55,18,33,122,6.91,4.23,7
3391,4.8,18,32,114,6.96,4.17,20
3392,5.09,23,31,113,7.07,4.23,4
3393,4.87,23,30,105,6.99,4.2,35
3394,4.73,17,34,111,7.33,4.28,11
3395,4.51,21,36,124,6.85,4.49,8
3396,4.72,9,35,119,7.12,4.28,4
3397,4.78,23,36,109,7.33,4.3,18
3398,5.4,24,28,103,7.49,4.53,17
3399,4.53,23,36,115,6.91,4.28,6
3400,4.7,12,40,124,6.87,4.23,4
3401,4.99,22,30,106,7.1,4.12,29
3402,5.22,31,27,104,7.94,4.42,6
3403,4.78,24,34,111,6.91,4.26,22
3404,4.55,19,37,114,7.13,4.22,11
3405,4.37,17,34.5,121,7.02,4.26,22
3406,4.68,26,31,112,7.08,4.29,17
3407,5.51,23,28,104,7.7,4.67,28
3408,4.64,13,32,119,6.76,4.52,4
3409,4.99,20,35,117,7.27,4.45,4
3410,4.86,17,39,117,7.25,4.25,11
3411,4.65,16,35,119,6.89,4.41,17
3412,4.54,19,35,120,6.84,4.19,7
3413,5.31,23,25,104,7.55,4.49,10
3414,4.85,20,34,116,6.83,4.12,4
3415,4.57,16,37,124,6.99,4.21,23
